name,pantheon,popularity
Bega of Egremont,Christian Saints,1724
Benedict,Christian Saints,1575
Benedict Biscop,Christian Saints,1598
Benedict of Nursia,Christian Saints,1576
Benedict the Black,Christian Saints,1791
Benedict the Great,Christian Saints,1577
Benedict the Moor,Christian Saints,1792
Benen of Armagh,Christian Saints,2296
Benet Biscop,Christian Saints,1599
Benezet,Christian Saints,1599
Benignus of Armagh,Christian Saints,2297
Benignus of Dijon,Christian Saints,1860
Benno,Christian Saints,1605
Bernadette,Christian Saints,1878
Bernadette of Lourdes,Christian Saints,1879
Bernard,Christian Saints,1701
Bernard of Clairveaux,Christian Saints,1804
Bernard of Clairvaux,Christian Saints,1805
Bernard of Menthon,Christian Saints,1702
Bernard of Montjoux,Christian Saints,1703
Bernardine of Siena,Christian Saints,1911
Bernardino of Siena,Christian Saints,1912
Bertilla,Christian Saints,1667
Bertille,Christian Saints,1668
Bertrand,Christian Saints,1651
Bertrand of Le Mans,Christian Saints,1652
Beuno,Christian Saints,1644
Bey,Christian Saints,1725
Bez,Christian Saints,1726
Biscop Baducing,Christian Saints,1600
Blaan,Christian Saints,1989
Blaise,Christian Saints,1806
Blane,Christian Saints,1990
Blase,Christian Saints,1807
Blessed Andre Bessette,Christian Saints,1577
Bonaventure,Christian Saints,1567
Boniface I,Christian Saints,1427
Boniface IV,Christian Saints,1338
Boniface of Mainz,Christian Saints,1893
Boris,Christian Saints,2481
Brannoc,Christian Saints,1545
Brannock,Christian Saints,1546
Brendon,Christian Saints,1661
Brice,Christian Saints,3175
Brice of Tours,Christian Saints,3176
Bridget,Christian Saints,10432
Bridget of Kildare,Christian Saints,10433
Bridget of Sweden,Christian Saints,1464
Brieuc,Christian Saints,1697
Brioc,Christian Saints,1698
Bruno,Christian Saints,2146
Bruno of Cologne,Christian Saints,2147
Bruno of Querfurt,Christian Saints,1416
Bruno the Great,Christian Saints,2507
Cadoc,Christian Saints,1317
Cadvael,Christian Saints,1318
Caedmon,Christian Saints,1928
Caesarius of Arles,Christian Saints,1585
Cajetan,Christian Saints,1190
Callistus I,Christian Saints,1766
Callixtus I,Christian Saints,1767
Camillus De Lellis,Christian Saints,1489
Canatus,Christian Saints,2836
Canice,Christian Saints,1652
Canute IV,Christian Saints,2837
Casimir of Poland,Christian Saints,1392
Cassian of Imola,Christian Saints,2592
Cassius,Christian Saints,2593
Catherine,Christian Saints,2154
Catherine De Ricci,Christian Saints,1550
Catherine De Virgi,Christian Saints,1846
Catherine Laboure,Christian Saints,1655
Catherine of Alexandria,Christian Saints,2155
Catherine of Bologna,Christian Saints,1847
Catherine of Genoa,Christian Saints,1542
Catherine of Palma,Christian Saints,2271
Catherine of Siena,Christian Saints,3727
Catherine of Sweden,Christian Saints,1479
Catherine Thomas,Christian Saints,2272
Catherine Tomas,Christian Saints,2273
Cathmael,Christian Saints,1319
Cecelia,Christian Saints,2809
Cecilia,Christian Saints,2810
Cedd,Christian Saints,1247
Celestine I,Christian Saints,1587
Celestine V,Christian Saints,1466
Ceolfrid,Christian Saints,1971
Ceolfrith of Wearmouth,Christian Saints,1972
Chad,Christian Saints,1071
Charbel Makhlouf,Christian Saints,1882
Charbel Marklouf,Christian Saints,1883
Charles Borromeo,Christian Saints,1554
Charles De Blois,Christian Saints,1586
Christina,Christian Saints,1666
Christopher,Christian Saints,2087
Clare,Christian Saints,6258
Clare of Assisi,Christian Saints,6259
Claude De La Colomiere,Christian Saints,1445
Claude La Columbiere,Christian Saints,1446
Clement I,Christian Saints,1386
Clodoald,Christian Saints,1504
Clotildas,Christian Saints,1378
Cloud,Christian Saints,1505
Colette,Christian Saints,1544
Colman Macduagh,Christian Saints,1655
Colman of Kilmacduagh,Christian Saints,1656
Colmcille,Christian Saints,1979
Columba,Christian Saints,1980
Columba of Iona,Christian Saints,1981
Contardo Ferrini,Christian Saints,1659
Cornelius of Carthage,Christian Saints,2251
Cosmas,Christian Saints,1689
Crispin And Crispinian,Christian Saints,1425
Crispin of Viterbo,Christian Saints,1521
Cunegunda,Christian Saints,5051
Cunigunde of Luxembourg,Christian Saints,5052
Cuthbert,Christian Saints,5316
Cuthman,Christian Saints,1570
Cyprian of Carthage,Christian Saints,1575
Cyr,Christian Saints,1853
Cyriacus,Christian Saints,1854
Cyricus,Christian Saints,1855
Cyril of Alexandria,Christian Saints,1535
Cyril of Jerusalem,Christian Saints,1514
Damasus I,Christian Saints,1774
Damian,Christian Saints,2513
Damien De Veuster,Christian Saints,1555
David,Christian Saints,1702
Deicolus,Christian Saints,1520
Denis,Christian Saints,1543
Denys,Christian Saints,1544
Deusdedit,Christian Saints,1322
Dewi Sant,Christian Saints,1703
Dina Belanger,Christian Saints,1599
Dionysius,Christian Saints,1635
Dionysius of Alexandria,Christian Saints,1605
Dionysius the Great,Christian Saints,1606
Dismas,Christian Saints,2410
Dominic,Christian Saints,1621
Dominic of Silos,Christian Saints,1964
Donatus,Christian Saints,1897
Donatus of Fiesole,Christian Saints,1898
Dorothea,Christian Saints,1759
Drithelm,Christian Saints,1997
Dunstan,Christian Saints,1801
Dympna,Christian Saints,1634
Edbert of Lindisfarne,Christian Saints,1709
Edmund,Christian Saints,1620
Edmund the Martyr,Christian Saints,1621
Edward the Confessor,Christian Saints,1711
Edward the Martyr,Christian Saints,1471
Eleuterius,Christian Saints,1544
Eleutherius,Christian Saints,1545
Eleutherius of Tournai,Christian Saints,1418
Eleutheros,Christian Saints,1546
Elizabeth,Christian Saints,1549
Elizabeth Bayley Seton,Christian Saints,1472
Elizabeth of Aragon,Christian Saints,1766
Elizabeth of Hungary,Christian Saints,1745
Elizabeth of Portugal,Christian Saints,1767
Elmo,Christian Saints,2605
Enda of Arranmore,Christian Saints,1552
Enddwyn,Christian Saints,1941
Eormenhild,Christian Saints,2300
Eparchius,Christian Saints,1540
Ephrem,Christian Saints,1389
Ephrem the Syrian,Christian Saints,1390
Erasmus,Christian Saints,2606
Eric,Christian Saints,1731
Erik IX of Sweden,Christian Saints,1732
Ermengild,Christian Saints,2301
Ermenilda,Christian Saints,2302
Ethelbert of Kent,Christian Saints,1459
Etheledra,Christian Saints,2177
Eugene I,Christian Saints,1527
Eugenius I,Christian Saints,1528
Eulalia,Christian Saints,1540
Eunan,Christian Saints,2083
Euphrasia,Christian Saints,1584
Euphrosyne,Christian Saints,22467
Euplius,Christian Saints,1917
Eusebius of Cremona,Christian Saints,1577
Eusebius of Vercelli,Christian Saints,1460
Eustace,Christian Saints,1427
Eustachius,Christian Saints,1428
Fabian,Christian Saints,2118
Fabiola,Christian Saints,1840
Felicity of Carthage,Christian Saints,1707
Felix De Valois,Christian Saints,1402
Felix I,Christian Saints,1491
Felix III,Christian Saints,1414
Felix IV,Christian Saints,1429
Felix of Nola,Christian Saints,2517
Felix of Valois,Christian Saints,1403
Ferdinand of Castille,Christian Saints,1314
Fidelis of Sigmarengen,Christian Saints,1284
Fillan,Christian Saints,1432
Fina,Christian Saints,1807
Fina of San Gimignano,Christian Saints,1808
Flavius Marcellinus,Christian Saints,1666
Fra Angelico,Christian Saints,2274
Frances of Rome,Christian Saints,1605
Frances Xavier Cabrini,Christian Saints,1339
Francis Borgia,Christian Saints,1393
Francis Caracciolo,Christian Saints,1597
Francis De Sales,Christian Saints,1510
Francis of Assisi,Christian Saints,1861
Francis of Sales,Christian Saints,1511
Francis Xavier,Christian Saints,2276
Fridolin,Christian Saints,1417
Frumentius,Christian Saints,2215
Fulbert of Chartres,Christian Saints,1297
Fulgentius of Ruspe,Christian Saints,1444
Fursey,Christian Saints,1481
Gabriel Possent,Christian Saints,1798
Gall,Christian Saints,1461
Gelasius I,Christian Saints,1450
Geminian,Christian Saints,2201
Geminianus of Modena,Christian Saints,2202
Genesius,Christian Saints,2086
Genevieve,Christian Saints,1977
George,Christian Saints,1817
Gerard Majella,Christian Saints,1509
Gerard of Sagredo,Christian Saints,1477
Germaine Cousin,Christian Saints,1560
Germanus I,Christian Saints,1407
Germanus of Auxerre,Christian Saints,5859
Germanus of Granfel,Christian Saints,1426
Germanus of Paris,Christian Saints,1420
Gildas the Wise,Christian Saints,1492
Giles,Christian Saints,2324
Giovanni De Fiesole,Christian Saints,2275
Gleb,Christian Saints,1493
Godehard,Christian Saints,1518
Godfrey of Amiens,Christian Saints,2115
Godric of Finchale,Christian Saints,1992
Govan,Christian Saints,1372
Gregory I,Christian Saints,1558
Gregory II,Christian Saints,1434
Gregory III,Christian Saints,1343
Gregory Nazienzen,Christian Saints,1882
Gregory the Great,Christian Saints,1559
Grimbald of Winchester,Christian Saints,2028
Gudula,Christian Saints,1477
Guy of Anderlecht,Christian Saints,1547
Guy of Pomposa,Christian Saints,1464
Gwenfrewi,Christian Saints,1916
Hadrian,Christian Saints,2593
Hedwiges,Christian Saints,1631
Hegesippus,Christian Saints,1472
Helen(2),Christian Saints,1311
Henry of Bavaria,Christian Saints,1398
Heribert of Cologne,Christian Saints,1387
Hermengild,Christian Saints,1657
Hervene,Christian Saints,1487
Hilarion of Gaza,Christian Saints,1553
Hilary of Arles,Christian Saints,1411
Hilary of Poitiers,Christian Saints,1427
Hilda,Christian Saints,1669
Hippolytus(2),Christian Saints,1284
Homobonus,Christian Saints,2176
Honoratus,Christian Saints,1491
Hormisdas,Christian Saints,1360
Hosanna of Mantua,Christian Saints,1442
Hubert,Christian Saints,1550
Hugh of Cluny,Christian Saints,1443
Hugh of Grenoble,Christian Saints,1473
Hugh of Lincoln,Christian Saints,1378
Hyacinth of Cracow,Christian Saints,1373
Hyacintha Mariscotti,Christian Saints,1435
Ignatius of Antioch,Christian Saints,1543
Ignatius of Laconi,Christian Saints,1663
Ignatius of Loyola,Christian Saints,1524
Illtud,Christian Saints,1576
Innocent I,Christian Saints,1565
Innocent III,Christian Saints,1528
Irenaeus,Christian Saints,1561
Isaac the Great,Christian Saints,1780
Isadore of Seville,Christian Saints,1438
Isidore of Madrid,Christian Saints,1587
Ita of Limerick,Christian Saints,1582
Jacopone of Todi,Christian Saints,1470
James Intercisus,Christian Saints,1501
James the Great,Christian Saints,1625
James the Less,Christian Saints,1571
Jane Francis Dechantal,Christian Saints,1508
Januarius,Christian Saints,1284
Jeanne Jugan,Christian Saints,1693
Jeanne of Lestonnac,Christian Saints,1283
Jerome,Christian Saints,5642
Joachim,Christian Saints,1792
Joan of Arc,Christian Saints,2135
Joan of the Cross,Christian Saints,2673
John,Christian Saints,8369
John Baptist De La Salle,Christian Saints,1783
John Baptist Rossi,Christian Saints,1379
John Berchmans,Christian Saints,1449
John Bosco,Christian Saints,1496
John Cassian,Christian Saints,1519
John Chrysostom,Christian Saints,1528
John Climacus,Christian Saints,1341
John Damascene,Christian Saints,1413
John Eudes,Christian Saints,1386
John Fischer,Christian Saints,1509
John Gualbert,Christian Saints,1568
John I,Christian Saints,1504
John Nepocene Newmann,Christian Saints,1389
John Nepomucen,Christian Saints,1367
John of Beverley,Christian Saints,1449
John of Britto,Christian Saints,1412
John of Egypt,Christian Saints,1453
John of God,Christian Saints,1480
John of Matha,Christian Saints,1320
John of Sahagun,Christian Saints,1308
John of the Cross,Christian Saints,1296
John Ogilvie,Christian Saints,1439
John Ruysbroeck,Christian Saints,1433
John the Almoner,Christian Saints,1414
John the Baptist,Christian Saints,2074
John the Evangelist,Christian Saints,8370
John the Silent,Christian Saints,1364
John Vianney,Christian Saints,1432
Josaphat,Christian Saints,1440
Josaphat of Polotsk,Christian Saints,1441
Joseph Calasancz,Christian Saints,1273
Joseph of Arimathea,Christian Saints,1332
Joseph of Cupertino,Christian Saints,1438
Joseph the Carpenter,Christian Saints,1671
Josophat,Christian Saints,1442
Juan Diego,Christian Saints,1499
Judas Iscariot,Christian Saints,16742
Jude,Christian Saints,1786
Julia,Christian Saints,1908
Julian the Hospitalier,Christian Saints,1694
Julian the Poor,Christian Saints,1695
Juliana Falconiere,Christian Saints,1469
Julie Billiart,Christian Saints,1561
Justa,Christian Saints,1638
Justin,Christian Saints,1352
Justina of Antioch,Christian Saints,1581
Justina of Padua,Christian Saints,2077
Juthware,Christian Saints,1613
Kateri Tekakwitha,Christian Saints,1409
Katharine Drexel,Christian Saints,1443
Kenneth,Christian Saints,1653
Kentigern,Christian Saints,1487
Keyna,Christian Saints,1511
Keyne,Christian Saints,1512
Lambert of Maestricht,Christian Saints,1421
Landry,Christian Saints,1348
Laurence Justinian,Christian Saints,1351
Laurence O'toole,Christian Saints,1408
Laurence O Toole,Christian Saints,1409
Laurence of Rome,Christian Saints,1658
Lawrence Gustiniani,Christian Saints,1251
Lawrence of Rome,Christian Saints,1659
Leo I,Christian Saints,1597
Leo II,Christian Saints,1448
Leo III,Christian Saints,1417
Leo IV,Christian Saints,1411
Leo IX,Christian Saints,1583
Leo the Great,Christian Saints,1598
Leo X,Christian Saints,1473
Leonard,Christian Saints,1548
Levan,Christian Saints,1511
Liberale,Christian Saints,1493
Liberalis,Christian Saints,1494
Longinus,Christian Saints,3480
Louis of Toulouse,Christian Saints,1466
Louis Xi,Christian Saints,1814
Lucy,Christian Saints,2765
Lucy Filippini,Christian Saints,2364
Ludger,Christian Saints,1408
Ludmila,Christian Saints,1477
Ludmilla,Christian Saints,1478
Ludwig of Toulouse,Christian Saints,1467
Luke,Christian Saints,1800
Luke Thaumaturgus,Christian Saints,1861
Luke the Wonder Worker,Christian Saints,1862
Luke the Younger,Christian Saints,1863
Lupus,Christian Saints,1855
Lutgard,Christian Saints,1442
Lydia,Christian Saints,2390
Madern,Christian Saints,4389
Madron,Christian Saints,4390
Magnus of Fussen,Christian Saints,2313
Malachy,Christian Saints,1235
Marcellinus,Christian Saints,1442
Marcellus I,Christian Saints,1497
Marcellus the Centurion,Christian Saints,2341
Marcian of Constantinople,Christian Saints,1395
Marcian the Hermit,Christian Saints,1311
Marcus,Christian Saints,1503
Margaret of Antioch,Christian Saints,1542
Margaret of Cortona,Christian Saints,1391
Margaret of Hungary,Christian Saints,1785
Margaret of Metola,Christian Saints,1794
Margaret of Scotland,Christian Saints,1466
Marguerite Bourgeoys,Christian Saints,2173
Maria Goretti,Christian Saints,1387
Mark,Christian Saints,1703
Mark II,Christian Saints,1504
Mark the Evangelist,Christian Saints,1704
Martha,Christian Saints,1550
Martin De Porres,Christian Saints,1405
Martin of Marmoutier,Christian Saints,1788
Martin of Tours,Christian Saints,1789
Martinus,Christian Saints,1790
Mary,Christian Saints,4392
Mary Bertilla Boscardin,Christian Saints,1607
Mary Magdalen De Pazzi,Christian Saints,1376
Mary Magdalen Postel,Christian Saints,1626
Mary Magdalene,Christian Saints,1888
Mary of Egypt,Christian Saints,1402
Mary Paula Di Rosa,Christian Saints,1555
Mary Siedliska,Christian Saints,1253
Mary the Blessed Virgin,Christian Saints,4393
Matilda of Saxony,Christian Saints,1495
Matthew,Christian Saints,2011
Matthew the Apostle,Christian Saints,2012
Matthias,Christian Saints,1620
Maurice,Christian Saints,1575
Maurus,Christian Saints,1373
Maximilian Kolbe,Christian Saints,1435
Mechtildis,Christian Saints,1352
Medana,Christian Saints,3115
Medard,Christian Saints,1345
Medron,Christian Saints,4391
Melania the Younger,Christian Saints,1401
Meletius,Christian Saints,1359
Mercurius,Christian Saints,1421
Methodius,Christian Saints,1455
Milburga,Christian Saints,1605
Milburgh,Christian Saints,1606
Mildburga,Christian Saints,1607
Miltiades,Christian Saints,1378
Minias,Christian Saints,1289
Miniato,Christian Saints,1290
Monica,Christian Saints,1909
Narcissus of Jerusalem,Christian Saints,1711
Nectan,Christian Saints,1376
Nemesion,Christian Saints,2269
Neot,Christian Saints,1376
Nereus(2),Christian Saints,1484
Nicephorus,Christian Saints,1457
Nicholas,Christian Saints,2539
Nicholas of Myra,Christian Saints,2540
Nicholas of Tolentino,Christian Saints,1308
Nikolai of Mozhaisk,Christian Saints,2541
Nikolaos of Bari,Christian Saints,2542
Nikolaos of Myra,Christian Saints,2543
Nilus of Ancyra,Christian Saints,1376
Nilus the Elder,Christian Saints,1377
Ninian,Christian Saints,1429
Non,Christian Saints,1645
Nonna,Christian Saints,1646
Nonnita,Christian Saints,1647
Norbert,Christian Saints,1464
Notburga,Christian Saints,1585
Odo of Cluny,Christian Saints,1557
Olga,Christian Saints,1616
Olympias,Christian Saints,1457
Onesimus,Christian Saints,1437
Optatus,Christian Saints,1305
Osith,Christian Saints,1549
Osmund,Christian Saints,1572
Oswald of Northumbria,Christian Saints,1385
Oswald of York,Christian Saints,1412
Pachomius,Christian Saints,1259
Palagia of Tarus,Christian Saints,1283
Palladius,Christian Saints,1415
Pambo,Christian Saints,1784
Pammachius,Christian Saints,1837
Pancras,Christian Saints,1370
Pantaleon,Christian Saints,1364
Paschal Babylon,Christian Saints,1338
Paschal I,Christian Saints,1339
Patrick,Christian Saints,2762
Paul,Christian Saints,3314
Paul I,Christian Saints,1242
Paul Miki,Christian Saints,1596
Paul of the Cross,Christian Saints,1270
Paul the Apostle,Christian Saints,3315
Paul the Hermit,Christian Saints,1410
Paulinus of Nola,Christian Saints,1381
Pelagia of Antioch,Christian Saints,1503
Peregrine Laziosi,Christian Saints,1308
Perpetua of Carthage,Christian Saints,1482
Peter,Christian Saints,3080
Peter Canisius,Christian Saints,1324
Peter Chanel,Christian Saints,1326
Peter Chrysologus,Christian Saints,1377
Peter Claver,Christian Saints,1538
Peter Damain,Christian Saints,1325
Peter Nolasco,Christian Saints,1297
Peter of Alcantara,Christian Saints,5857
Peter of Tarentaise,Christian Saints,1475
Peter the Apostle,Christian Saints,3081
Peter the Martyr,Christian Saints,1474
Philip,Christian Saints,1568
Philip Neri,Christian Saints,1595
Philip the Apostle,Christian Saints,1569
Pius V,Christian Saints,1265
Pius X,Christian Saints,1261
Polycarp,Christian Saints,1395
Pontian Pope,Christian Saints,1370
Pontianus,Christian Saints,1371
Pope Dionysius,Christian Saints,1636
Porphyrius,Christian Saints,1363
Pretextatus,Christian Saints,1443
Quadratus,Christian Saints,1451
Quiriac,Christian Saints,1856
Quiricus,Christian Saints,1857
Radegund,Christian Saints,1268
Raymond of Capua,Christian Saints,1443
Raymond of Penafort,Christian Saints,1315
Regulus,Christian Saints,1907
Remigius,Christian Saints,1319
Richard of Chichester,Christian Saints,1385
Rita of Cascia,Christian Saints,1331
Robert Bellarmine,Christian Saints,1333
Rock,Christian Saints,1878
Romanus of Condat,Christian Saints,1316
Romaric,Christian Saints,1877
Romuald,Christian Saints,1323
Ronan of Kilmaronen,Christian Saints,1619
Ronan the Hermit,Christian Saints,1525
Rose of Lima,Christian Saints,1438
Rose of Viterbo,Christian Saints,2050
Rose Philippine Duchesne,Christian Saints,1381
Ruadan,Christian Saints,1620
Ruan,Christian Saints,1675
Rufina,Christian Saints,1422
Rule,Christian Saints,1908
Rumon,Christian Saints,1676
Rupert Mayer,Christian Saints,1711
Sabas,Christian Saints,1293
Sabinus of Canosa,Christian Saints,1525
Salvatore Lilli,Christian Saints,1648
Samson of Brittany,Christian Saints,1364
Saturninus,Christian Saints,1565
Sava of Serbia,Christian Saints,1466
Scholastica,Christian Saints,2075
Sebastian,Christian Saints,1775
Selevan,Christian Saints,1512
Seraphina,Christian Saints,1809
Seraphina of San Geminiano,Christian Saints,1934
Sergius I,Christian Saints,1417
Sergius of Radonech,Christian Saints,1257
Severinus Boethus,Christian Saints,1368
Sexburga,Christian Saints,1981
Sigfrid,Christian Saints,1369
Silverius,Christian Saints,1420
Simeon of Jerusalem,Christian Saints,1618
Simeon Stylites,Christian Saints,6735
Simon,Christian Saints,1376
Sint Nicolaas,Christian Saints,2544
Sinterklaas,Christian Saints,2545
Sisinnius,Christian Saints,1872
Sixtus I,Christian Saints,1217
Sixtus II,Christian Saints,1310
Sixtus III,Christian Saints,1739
Solon,Christian Saints,1592
Stanislaus,Christian Saints,1302
Stephen,Christian Saints,2867
Stephen Harding,Christian Saints,1372
Stephen of Hungary,Christian Saints,1294
Stephen of Perm,Christian Saints,1357
Stephen the Martyr,Christian Saints,2868
Sturmi,Christian Saints,1680
Swithin,Christian Saints,1367
Sylvere,Christian Saints,1421
Sylvester I,Christian Saints,1597
Teresa Benedicta of the Cross,Christian Saints,1447
Teresa of Avila,Christian Saints,1805
Teresa of Los Andes,Christian Saints,1518
Tewdric,Christian Saints,1341
Thais,Christian Saints,2022
Thecla,Christian Saints,1868
Theodore of Alexandria,Christian Saints,1229
Theodore of Canterbury,Christian Saints,1645
Theodore of Studites,Christian Saints,1268
Theodore of Sykeon,Christian Saints,1572
Theodore of Tarsus,Christian Saints,1646
Theodosius the Cenobiarch,Christian Saints,1437
Theophanes,Christian Saints,1235
Theotonius,Christian Saints,1705
Therese of Liseux,Christian Saints,1408
Thomas,Christian Saints,1758
Thomas Aquinas,Christian Saints,1489
Thomas Becket,Christian Saints,1401
Thomas of Hereford,Christian Saints,1325
Thomas of Villanova,Christian Saints,1301
Thomas the Apostle,Christian Saints,1759
Thomas À Becket,Christian Saints,1402
Toribio of Lima,Christian Saints,1446
Turibius of Mongrovejo,Christian Saints,1447
Tutilo,Christian Saints,1328
Ulric,Christian Saints,1407
Uncumber,Christian Saints,1686
Urban I,Christian Saints,1344
Urban V,Christian Saints,1262
Ursula,Christian Saints,3918
Valentine,Christian Saints,7540
Venerable Bede,Christian Saints,2869
