Country or Area,Year,Area,Sex,Language,Record Type,Reliability,Source Year,Value
Russian Federation,2010,Rural,Both Sexes,Meadow-Eastern Mari,Census - de jure - complete tabulation,"Final figure, complete",2012,125
Russian Federation,2010,Rural,Both Sexes,Mingrelian,Census - de jure - complete tabulation,"Final figure, complete",2012,205
Russian Federation,2010,Rural,Both Sexes,Mountain Mari,Census - de jure - complete tabulation,"Final figure, complete",2012,21591
Russian Federation,2010,Rural,Both Sexes,Olcha,Census - de jure - complete tabulation,"Final figure, complete",2012,107
Russian Federation,2010,Rural,Both Sexes,Oroch,Census - de jure - complete tabulation,"Final figure, complete",2012,1
Russian Federation,2010,Rural,Both Sexes,Oromo,Census - de jure - complete tabulation,"Final figure, complete",2012,0
Russian Federation,2010,Rural,Both Sexes,Sireniksky,Census - de jure - complete tabulation,"Final figure, complete",2012,2
Russian Federation,2010,Rural,Both Sexes,Teleut,Census - de jure - complete tabulation,"Final figure, complete",2012,661
Russian Federation,2010,Rural,Both Sexes,Tindal,Census - de jure - complete tabulation,"Final figure, complete",2012,2135
Russian Federation,2010,Rural,Both Sexes,Tsez,Census - de jure - complete tabulation,"Final figure, complete",2012,11816
Russian Federation,2010,Rural,Both Sexes,Tubalar,Census - de jure - complete tabulation,"Final figure, complete",2012,189
Russian Federation,2010,Rural,Both Sexes,Turkic,Census - de jure - complete tabulation,"Final figure, complete",2012,403
Russian Federation,2010,Rural,Both Sexes,Udi,Census - de jure - complete tabulation,"Final figure, complete",2012,1013
Russian Federation,2010,Rural,Both Sexes,Udihe,Census - de jure - complete tabulation,"Final figure, complete",2012,59
Russian Federation,2010,Rural,Both Sexes,Uighur,Census - de jure - complete tabulation,"Final figure, complete",2012,170
Russian Federation,2010,Rural,Both Sexes,Ujlta,Census - de jure - complete tabulation,"Final figure, complete",2012,17
Russian Federation,2010,Rural,Both Sexes,Votic,Census - de jure - complete tabulation,"Final figure, complete",2012,34
Russian Federation,2010,Rural,Both Sexes,Yugh,Census - de jure - complete tabulation,"Final figure, complete",2012,0
Russian Federation,2010,Rural,Both Sexes,Yuitsky,Census - de jure - complete tabulation,"Final figure, complete",2012,0
Russian Federation,2010,Rural,Male,Total,Census - de jure - complete tabulation,"Final figure, complete",2012,17929033
Russian Federation,2010,Rural,Male,Abaza,Census - de jure - complete tabulation,"Final figure, complete",2012,12279
Russian Federation,2010,Rural,Male,Abkhazian,Census - de jure - complete tabulation,"Final figure, complete",2012,582
Russian Federation,2010,Rural,Male,Adyge,Census - de jure - complete tabulation,"Final figure, complete",2012,34149
Russian Federation,2010,Rural,Male,Agul,Census - de jure - complete tabulation,"Final figure, complete",2012,7624
Russian Federation,2010,Rural,Male,Albanian,Census - de jure - complete tabulation,"Final figure, complete",2012,50
Russian Federation,2010,Rural,Male,Amharigna,Census - de jure - complete tabulation,"Final figure, complete",2012,12
Russian Federation,2010,Rural,Male,Aleutian,Census - de jure - complete tabulation,"Final figure, complete",2012,3
Russian Federation,2010,Rural,Male,Altaian,Census - de jure - complete tabulation,"Final figure, complete",2012,21592
Russian Federation,2010,Rural,Male,Arabic,Census - de jure - complete tabulation,"Final figure, complete",2012,4694
Russian Federation,2010,Rural,Male,Armenian,Census - de jure - complete tabulation,"Final figure, complete",2012,115726
Russian Federation,2010,Rural,Male,Avar,Census - de jure - complete tabulation,"Final figure, complete",2012,231185
Russian Federation,2010,Rural,Male,Azerbaijani,Census - de jure - complete tabulation,"Final figure, complete",2012,77289
Russian Federation,2010,Rural,Male,Bashkir,Census - de jure - complete tabulation,"Final figure, complete",2012,332722
Russian Federation,2010,Rural,Male,Bengali,Census - de jure - complete tabulation,"Final figure, complete",2012,9
Russian Federation,2010,Rural,Male,Bulgarian,Census - de jure - complete tabulation,"Final figure, complete",2012,1368
Russian Federation,2010,Rural,Male,Burmese,Census - de jure - complete tabulation,"Final figure, complete",2012,0
Russian Federation,2010,Rural,Male,Buryat,Census - de jure - complete tabulation,"Final figure, complete",2012,56414
Russian Federation,2010,Rural,Male,Chechen,Census - de jure - complete tabulation,"Final figure, complete",2012,430305
Russian Federation,2010,Rural,Male,Chinese,Census - de jure - complete tabulation,"Final figure, complete",2012,1907
Russian Federation,2010,Rural,Male,Tibetan,Census - de jure - complete tabulation,"Final figure, complete",2012,183
Russian Federation,2010,Rural,Male,Chuvash,Census - de jure - complete tabulation,"Final figure, complete",2012,305716
Russian Federation,2010,Rural,Male,Czech,Census - de jure - complete tabulation,"Final figure, complete",2012,480
Russian Federation,2010,Rural,Male,Danish,Census - de jure - complete tabulation,"Final figure, complete",2012,14
Russian Federation,2010,Rural,Male,Dungan,Census - de jure - complete tabulation,"Final figure, complete",2012,174
Russian Federation,2010,Rural,Male,Dutch,Census - de jure - complete tabulation,"Final figure, complete",2012,57
Russian Federation,2010,Rural,Male,Dolgang,Census - de jure - complete tabulation,"Final figure, complete",2012,167
Russian Federation,2010,Rural,Male,English,Census - de jure - complete tabulation,"Final figure, complete",2012,156827
Russian Federation,2010,Rural,Male,Eskimo,Census - de jure - complete tabulation,"Final figure, complete",2012,182
Russian Federation,2010,Rural,Male,Estonian,Census - de jure - complete tabulation,"Final figure, complete",2012,1473
Russian Federation,2010,Rural,Male,Even,Census - de jure - complete tabulation,"Final figure, complete",2012,1965
Russian Federation,2010,Rural,Male,Evenk,Census - de jure - complete tabulation,"Final figure, complete",2012,1653
Russian Federation,2010,Rural,Male,Finnish,Census - de jure - complete tabulation,"Final figure, complete",2012,2446
Russian Federation,2010,Rural,Male,French,Census - de jure - complete tabulation,"Final figure, complete",2012,7960
Russian Federation,2010,Rural,Male,Gagauz,Census - de jure - complete tabulation,"Final figure, complete",2012,950
Russian Federation,2010,Rural,Male,Georgian,Census - de jure - complete tabulation,"Final figure, complete",2012,21852
Russian Federation,2010,Rural,Male,German,Census - de jure - complete tabulation,"Final figure, complete",2012,69350
Russian Federation,2010,Rural,Male,Greek,Census - de jure - complete tabulation,"Final figure, complete",2012,6846
Russian Federation,2010,Rural,Male,Hebrew,Census - de jure - complete tabulation,"Final figure, complete",2012,345
Russian Federation,2010,Rural,Male,Hindi,Census - de jure - complete tabulation,"Final figure, complete",2012,87
Russian Federation,2010,Rural,Male,Hungarian,Census - de jure - complete tabulation,"Final figure, complete",2012,576
Russian Federation,2010,Rural,Male,Icelandic,Census - de jure - complete tabulation,"Final figure, complete",2012,2
Russian Federation,2010,Rural,Male,Indonesian,Census - de jure - complete tabulation,"Final figure, complete",2012,11
Russian Federation,2010,Rural,Male,Ingush,Census - de jure - complete tabulation,"Final figure, complete",2012,85661
Russian Federation,2010,Rural,Male,Italian,Census - de jure - complete tabulation,"Final figure, complete",2012,930
Russian Federation,2010,Rural,Male,Itelmen,Census - de jure - complete tabulation,"Final figure, complete",2012,9
Russian Federation,2010,Rural,Male,Japanese,Census - de jure - complete tabulation,"Final figure, complete",2012,506
Russian Federation,2010,Rural,Male,Jewish,Census - de jure - complete tabulation,"Final figure, complete",2012,239
Russian Federation,2010,Rural,Male,Kabardian,Census - de jure - complete tabulation,"Final figure, complete",2012,153742
Russian Federation,2010,Rural,Male,Kalmouk,Census - de jure - complete tabulation,"Final figure, complete",2012,27621
Russian Federation,2010,Rural,Male,Karachai-Balkar,Census - de jure - complete tabulation,"Final figure, complete",2012,91740
Russian Federation,2010,Rural,Male,Kara-Kalpak,Census - de jure - complete tabulation,"Final figure, complete",2012,137
Russian Federation,2010,Rural,Male,Karelian,Census - de jure - complete tabulation,"Final figure, complete",2012,5137
Russian Federation,2010,Rural,Male,Kazakh,Census - de jure - complete tabulation,"Final figure, complete",2012,123982
Russian Federation,2010,Rural,Male,Khakass,Census - de jure - complete tabulation,"Final figure, complete",2012,12047
Russian Federation,2010,Rural,Male,Khanty,Census - de jure - complete tabulation,"Final figure, complete",2012,3570
Russian Federation,2010,Rural,Male,Kirgliz,Census - de jure - complete tabulation,"Final figure, complete",2012,6891
Russian Federation,2010,Rural,Male,Komi,Census - de jure - complete tabulation,"Final figure, complete",2012,45195
Russian Federation,2010,Rural,Male,Komi-Permyak,Census - de jure - complete tabulation,"Final figure, complete",2012,21699
Russian Federation,2010,Rural,Male,Korean,Census - de jure - complete tabulation,"Final figure, complete",2012,4836
Russian Federation,2010,Rural,Male,Koryak,Census - de jure - complete tabulation,"Final figure, complete",2012,552
Russian Federation,2010,Rural,Male,Kumyk,Census - de jure - complete tabulation,"Final figure, complete",2012,118103
Russian Federation,2010,Rural,Male,Kurd,Census - de jure - complete tabulation,"Final figure, complete",2012,11178
Russian Federation,2010,Rural,Male,Lak,Census - de jure - complete tabulation,"Final figure, complete",2012,23299
Russian Federation,2010,Rural,Male,Lappish,Census - de jure - complete tabulation,"Final figure, complete",2012,80
Russian Federation,2010,Rural,Male,Latvian,Census - de jure - complete tabulation,"Final figure, complete",2012,1535
Russian Federation,2010,Rural,Male,Lezgi,Census - de jure - complete tabulation,"Final figure, complete",2012,107180
Russian Federation,2010,Rural,Male,Lithuanian,Census - de jure - complete tabulation,"Final figure, complete",2012,2920
Russian Federation,2010,Rural,Male,Macedonian,Census - de jure - complete tabulation,"Final figure, complete",2012,31
Russian Federation,2010,Rural,Male,Malay,Census - de jure - complete tabulation,"Final figure, complete",2012,7
Russian Federation,2010,Rural,Male,Mansi,Census - de jure - complete tabulation,"Final figure, complete",2012,214
Russian Federation,2010,Rural,Male,Mari,Census - de jure - complete tabulation,"Final figure, complete",2012,112396
Russian Federation,2010,Rural,Male,Moldavian,Census - de jure - complete tabulation,"Final figure, complete",2012,13454
Russian Federation,2010,Rural,Male,Moksa-mordvi,Census - de jure - complete tabulation,"Final figure, complete",2012,106
Russian Federation,2010,Rural,Male,Mongolian,Census - de jure - complete tabulation,"Final figure, complete",2012,1545
Russian Federation,2010,Rural,Male,Mordvinian,Census - de jure - complete tabulation,"Final figure, complete",2012,102779
Russian Federation,2010,Rural,Male,Nanai,Census - de jure - complete tabulation,"Final figure, complete",2012,367
Russian Federation,2010,Rural,Male,Negidalt,Census - de jure - complete tabulation,"Final figure, complete",2012,15
Russian Federation,2010,Rural,Male,Nenet,Census - de jure - complete tabulation,"Final figure, complete",2012,8911
Russian Federation,2010,Rural,Male,Nganasan,Census - de jure - complete tabulation,"Final figure, complete",2012,16
Russian Federation,2010,Rural,Male,Nivkhi,Census - de jure - complete tabulation,"Final figure, complete",2012,9
Russian Federation,2010,Rural,Male,Nogai,Census - de jure - complete tabulation,"Final figure, complete",2012,32140
Russian Federation,2010,Rural,Male,Norwegian,Census - de jure - complete tabulation,"Final figure, complete",2012,64
Russian Federation,2010,Rural,Male,Ossetian,Census - de jure - complete tabulation,"Final figure, complete",2012,87767
Russian Federation,2010,Rural,Male,Persian,Census - de jure - complete tabulation,"Final figure, complete",2012,1143
Russian Federation,2010,Rural,Male,Polish,Census - de jure - complete tabulation,"Final figure, complete",2012,3124
Russian Federation,2010,Rural,Male,Portuguese,Census - de jure - complete tabulation,"Final figure, complete",2012,317
Russian Federation,2010,Rural,Male,Pushtu,Census - de jure - complete tabulation,"Final figure, complete",2012,331
Russian Federation,2010,Rural,Male,Romanian,Census - de jure - complete tabulation,"Final figure, complete",2012,1559
Russian Federation,2010,Rural,Male,Romany,Census - de jure - complete tabulation,"Final figure, complete",2012,29660
Russian Federation,2010,Rural,Male,Russian,Census - de jure - complete tabulation,"Final figure, complete",2012,17504866
Russian Federation,2010,Rural,Male,Rutult,Census - de jure - complete tabulation,"Final figure, complete",2012,9483
Russian Federation,2010,Rural,Male,Selkup,Census - de jure - complete tabulation,"Final figure, complete",2012,446
